"id","href","album_id","key","track_number","artists_id","energy","loudness","valence","danceability","playlist","speechiness","popularity","liveness","tempo","duration_ms","acousticness","available_markets","lyrics","disc_number","instrumentalness","preview_url","name"
"1lkwSSpSzDgzMwQYH5DQhQ","https://api.spotify.com/v1/tracks/1lkwSSpSzDgzMwQYH5DQhQ","40vFbc3JfEMjy7YyOKtKBg","4.0","1.0","['0gMacYqGL47T7Y809WkGVV']","0.526","-9.897","0.0817","0.448","Metallia Suomesta","0.0307","12.0","0.085","110.024","318041.0","0.0058","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Here I am
Where all this began
A night that would not die
Left me sleepless
Caught in the timeless
Tale of you and I
Memories painful
Turned into baleful
Blackness in my heart
Killed my light
To serve your delight
Now see me ripped apart
Ripped apart

Another voiceless cry
Another hopeless try
I wish you'd open your wings
And take me inside
From hell with love I write
Confess my passion crime
’Cause to my heart, soul and mind
You are kryptonite, oh babe

Lovelorn soldier
Seeking a closure
To his vague crusade
Silenced by the
Heartless and violent
Mother of all pain
All pain

Another voiceless cry
Another hopeless try
I wish you'd open your wings and take me inside
From hell with love I write
Confess my passion crime
'Cause to my heart, soul and mind
You are kryptonite


Another voiceless cry
Another hopeless try
I wish you’d open your wings and take me inside
From hell with love I write
Confess my passion crime
'Cause to my heart, soul and mind
You are kryptonite

Oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh
I wish you'd open your wings and take me inside
Oh-oh-oh-oh-oh-oh-oh
Oh-oh-oh-oh-oh-oh-oh
'Cause to my heart, soul and mind
You are kryptonite, oh babe
""","1.0","0.0496","https://p.scdn.co/mp3-preview/bb09a2093afd2f8ce8cbcfd118121a7a86bfc40e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Firechild"
"5Oi8XtvciTQo6vmffKI31Z","https://api.spotify.com/v1/tracks/5Oi8XtvciTQo6vmffKI31Z","7hynPIBILl91KNtzC0dbE9","1.0","1.0","['7I045Ct8xfI1QlSYq4XuBh']","0.916","-2.369","0.708","0.538","Tokyo Super Hits!","0.0524","38.0","0.304","126.002","240185.0","0.00136","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Sick and tired of waiting
So, we learned to fly
What a wild ride
Brave enough to make it
And we're here to stay
Yeah, we found a way

If you ever feel lost with nowhere to go
We can make a new world where nobody knows
Our place, our space, call it home

We're all the way up, up, up
Never look down, down, down
Breaking the ceiling (Breaking the ceiling)
'Cause I believe the world is ours
We're all the way up, up, up
We never look down, down, down
I got a feeling (I got a feeling)
That it was written in the stars

Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
Written in the stars

I wasn't born to follow
So, I took the lead
I didn't lose the dream
Forget about tomorrow
And bring it on tonight
The sky's burning bright

We're all the way up, up, up
Never look down, down, down
Breaking the ceiling (Breaking the ceiling)
'Cause I believe the world is ours
We're all the way up, up, up
We never look down, down, down
I got a feeling (I got a feeling)
That it was written in the stars

Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
Written in the stars

If you ever get stuck with nowhere to run
When you're covered in clouds, I'll show you the sun
Our time to shine, we've just begun

We're all the way up, up, up
Never look down, down, down
Breaking the ceiling (Breaking the ceiling)
'Cause I believe the world is ours
We're all the way up, up, up
We never look down, down, down
I got a feeling (I got a feeling)
That it was written in the stars

Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
That it was written in the stars, yeah

Oh-oh-oh-oh-oh-oh-ooh-oh
Oh-oh-oh-oh-oh-oh-ooh-oh
In the stars
Oh-oh-oh-oh-oh-oh-ooh-oh
Written in the stars
""","1.0","5.84e-06","https://p.scdn.co/mp3-preview/ecf54dfa056dc4fdfd1a2f63ce473fbc12284b7a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","タイミング~Timing~ フレンズcover ver."
"3iIZvct75tkk1CwbqVjsry","https://api.spotify.com/v1/tracks/3iIZvct75tkk1CwbqVjsry","7duWJNT7in1gss7nVc35Mj","11.0","1.0","['1i8SpTcr7yvPOmcqrbnVXY', '4SzD0wClEg9NKVJZbCRFqS']","0.436","-9.683","0.34","0.756","El Bloque","0.0848","72.0","0.0699","159.992","223500.0","0.0552","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""


Yeh
El Dominio, nigga
Real G4 Life
Codeine, nigga
Trap Cartel (pew)
Ah
Dímelo, Ozuna (baby)
Vamo' a quedarno' con las bebesitas
Pew pew
Pew pew
Pew pew
Pew pew
Tengo el flow
Tengo el flow, oh

Tengo el flow que le gusta a tu jeva Balencia-ga (ah)
Me lo pasa y pa' probar, prenda (ah)
Diamantes de más (ah)
La musa eleva' y par de palestinos pa' la cara van, van (pew pew pew pew)
Tengo el flow que le gusta a tu jeva Balencia-ga (ah)
Me lo pasa pa' probar, prenda (ah)
Diamantes de más (ah)
La musa eleva' y par de palestinos (pew pew pew pew)

Tengo las babys que me escuchan y se mojan
Pal' de amigas van
Moñas sour que me las volan desde Michoacán
Música que llega a Pakistan, Puer-Dominican
Por el mundo que representan
Son quinientos más bill en cash que van pa'l caletán
Tengo muchos fan y pal de haters que me lo maman
La baby llaman que donde estoy que ellas le llegan
Trap Cartel sonando y la' disquera' tres millones dan, woah

Tengo el flow que le gusta a tu jeva Balencia-ga
Me lo pasa y pa' probar, prenda
Diamantes de más
La musa eleva' y par de palestinos pa' la cara van, van (pew pew)
Tengo el flow que le gusta a tu jeva Balenciaga (yeh, sabe' que tengo el flow, baby)
Me lo pasa pa' probar, prenda (ah)
Diamantes de más (ese novio tuyo e' un charro)
La musa eleva' y par de palestinos pa' la cara van, van

Baby, yo tengo el flow que te gusta, no te haga' (no te haga')
To' el que hablaba mierda ahora se la traga (ah)
Compré los palestino', me salieron barato' (pew, pew, psh, pew)
Me pongo clandestino y la cara te 'e'barato
Empácate la merca y quédate sin ropa
Si alguien se acerca afuera está la tropa (hah)
Te compré una corta pa' cuando e'te de viaje (pew, pew)
Pero no me des un tiro si te da coraje
De Colombia a Venezuela, lo' pajamo' pa' RD (ah)
Combina'o hasta la' suelas, ahora me ven el TV (ah)
El negrito de ojos claros con el de ojos marrón (cabrón)
El flow se puso muy caro por disco de un millón (pew)
Activo pa' la vuelta (ya)
Ya no estamo' en olla (no)
Soldado' de alma muerta (pew, pew)
De los que degollan (prr)
Me respetan en la calle (hah) los de alto nivel social (hah)
No hay que dar mucho' detalles (hah), tú sabe' hay que negociar (hah)
Viajamo' privado (ah), ¿dónde 'e  la salida? (¿dónde?)
Mujeres en privado (ajá), otro estilo de vida
Tengo a to's mis soldado' (hah) que te quitan la vida (pew, pew)
También tengo abogados pa' que no me den vida (ah)

Tengo el flow que le gusta a tu jeva Balencia-ga
Me lo pasa y pa' probar, prenda
Diamantes de más
La musa eleva' y par de palestinos pa' la cara van, van
Tengo el flow que le gusta a tu jeva Balenciaga
Me lo pasa pa' probar, prenda
Diamantes de más
La musa eleva' y par de palestinos pa' la cara van, van (pew-pew, pew-pew-pew)

Ah
""""""El Dominio"""""" Nigga
Real G4 Life
Codeine nigga
Trap Cartel
Baby
Dímelo Joso
‘Tamos partiendo
Toto-toto
Ta-ta-ta-ta
Gaby Metallico
Hi Music Hi Flow
Yampi
Dímelo Vi
Dímelo Overdose
¡Huh!
Mario
Díselo Juanki, no nos caemos
""","1.0","1.27e-05","https://p.scdn.co/mp3-preview/cf204dca796f0891d9b92f8a2d6642b0d91d4258?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Balenciaga"
"2deqDqxjn8W7JQ0szZMRdk","https://api.spotify.com/v1/tracks/2deqDqxjn8W7JQ0szZMRdk","5CIAClVpQ60eIwPIcotRQQ","6.0","1.0","['4sTQVOfp9vEMCemLw50sbu', '5Pwc4xIPtQLFEnJriah9YJ', '7Bo6vpAmmhylCRWoHSBkcZ']","0.9","-4.803","0.737","0.639","Bangers","0.0627","67.0","0.108","126.012","167624.0","0.00872","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Woah, woah

You bring an energy I've never felt before
Some kind of chemical that reaches through my core
Feels like as far as you and me, I've never had a choice
You feel like home, hmm
You’re like the opposite of all of my mistakes (Hey)
Tear down the biggest walls and put me in my place
I know, that kind of comfortable you cannot replicate
You feel like home, hmm

So if you're asking me
Say, """"""Oh, how do you know?""""""
I don't just feel it in my heart
Don't just feel it in my heart, no

I feel it in my bones
I feel it in my bones
And I know when it cuts deep down
Through your chest into your soul
That's how you know, that's how I know
I feel it in my bones (Hey)

(Hey)
And I know when it cuts deep down
Through your chest into your soul (Hey)
That's how you know, that's how I know
I feel it in my bones

So many people just walk in and out your life (Hey)
I'd trade a couple hundred just to get some time back, that's right
'Cause for you and me, I got no alibi
You feel like home, oh

So if you're asking me
Sayin', """"""Oh, how do you know?""""""
I don't just feel it in my heart
Don't just feel it in my heart, no

I feel it in my bones
I feel it in my bones, yeah
And I know when it cuts deep down
Through your chest into your soul
That's how you know, that's how I know
I feel it in my bones

I feel it in my bones (Hey)
Yeah, I feel it in my bones (Hey)
Oh, that's how you know, that's how I know

So if you're asking me
Said, """"""Boy, how do you know?""""""
I don't just feel it in my heart
Don't just feel it in my heart, no

I feel it in my bones (Hey)
I feel it in my bones, yeah (Hey)
And I know when it cuts deep down
Through your chest into your soul (Hey)
That's how you know, that's how I know
I feel it in my bones

I feel it in my bones (Hey)
Yeah, I feel it in my bones (Hey)
Oh, that's how you know, that's how I know
I feel it in my bones
""","1.0","0.00936","https://p.scdn.co/mp3-preview/517099ac6788ec12ada304f9f1a42dfe419f69e7?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Bones (feat. OneRepublic) - Steff da Campo Remix"
"2weCRoOw9dVUiTQI9gUjVx","https://api.spotify.com/v1/tracks/2weCRoOw9dVUiTQI9gUjVx","09LIOeWRW3Hh5y6RrhNM7q","8.0","6.0","['64DFKvGarD5nmkfaIiiakf', '6q0xSaNIE7hMPT1rc6CPzO']","0.881","-4.193","0.219","0.404","100% Cuarteto","0.317","35.0","0.311","80.451","320373.0","0.117","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
Pasa y siéntate, tranquilízate
Al fin estas aquí que más te da
Imagínate que yo no soy yo
Que soy el otro hombre que esperabas ver
Un desconocido que te ha escrito un verso
Y te dibujo la luna en un trozo de papel
Un amante improvisado misterioso apasionado
Que te dio una cita en este hotel
Desnúdate ahora y apaga la luz un instante
Y hazme el amor como lo haces con esos amantes
Te juro que hoy es la ultima vez que te burlas de mi, que me engañas
Y fueron mis manos las que te escribieron la carta
Y han sido mis dedos los que te pusieron la trampa
Es mi corazón el que llora de pena por dentro
Pero te dejo y me marcho, para siempre
Para siempre
Fueron mis manos las que te escribieron las que te pusieron la trampa
Fueron mis manos las que te escribieron las que te pusieron la carta
Pasa y siéntate, tranquilízate
Al fin estas aquí que más te da
Imagínate que yo no soy yo
Que soy el otro hombre que esperabas ver
Un desconocido que te ha escrito un verso
Y te dibujo la luna en un trozo de papel
Un amante improvisado misterioso apasionado
Que te dio una cita en este hotel
Desnúdate ahora y apaga la luz un instante
Y hazme el amor como lo haces con esos amantes
Te juro que hoy es la ultima vez que te burlas de mi, que me engañas
Y fueron mis manos las que te escribieron la carta
Y han sido mis dedos los que te pusieron la trampa
Es mi corazón el que llora de pena por dentro
Pero te dejo y mi marcho, para siempre
Para siempre
Fueron mis manos las que te escribieron las que te pusieron la trampa
Fueron mis manos las que te escribieron las que te pusieron la carta
Fueron mis manos las que te escribieron las que te pusieron la trampa
Fueron mis manos las que te escribieron las que te pusieron la carta
""","1.0","0.0","https://p.scdn.co/mp3-preview/f7699cada9408ee26cf8e985ff4930bc82b21d78?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Amor secreto"
"5E3jHSopOlnv4UZ5P7EkEb","https://api.spotify.com/v1/tracks/5E3jHSopOlnv4UZ5P7EkEb","4jMgR0E0gm0btdfMkFYheo","9.0","1.0","['7iWynR4oOvJpSKOAR3zazP', '2Y9AUayH5pyZpVfkDYDfJV']","0.457","-7.68","0.481","0.53","K-Pop Duets","0.073","41.0","0.143","202.987","260615.0","0.635","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
햇살이 눈부실 땐 너의 눈이 돼줄게
바람이 차가울 땐 따뜻이 안아줄게
하루에 한 번은 사랑한다 말할게
언제나 변함없이 네 편이 돼줄게
무색해져 버린 말 우린 전과 달라서
새삼스레 꺼내기엔 왠지 어색해졌어
어쩌면 나 같은 말 듣고 싶었어
풋풋했던 그때처럼 사랑받고 싶었어
조금만 더 스윗하게 나를 불러줘
오랜 익숙함에 잠든 사랑을 다시 깨워줘
Still I love you Still I love you
두 눈이 마주칠 땐 환하게 웃어줄게
손끝이 차가울 땐 두 손 꼭 잡아줄게
하루에 한 번은 사랑한다 말할게
언제나 변함없이 네 편이 돼줄게
무색해져 버린 말 우린 전과 달라서
새삼스레 꺼내기엔 왠지 어색해졌어
어쩌면 나 같은 말 듣고 싶었어
풋풋했던 그때처럼 사랑받고 싶었어
조금만 더 스윗하게 나를 불러줘
오랜 익숙함에 잠든 사랑을 다시 깨워줘
늦은 밤 집 앞에서 문득 날 기다리며
장미꽃 한 송이를 안겨줘
놀란 날 안아주고 사랑한다 말해줘
그날의 너의 모습처럼
첨으로 나 돌아가 보고 싶었어
풋풋했던 그때처럼 사랑받고 싶었어
조금만 더 스윗하게 나를 불러줘
오랜 익숙함에 잠든 사랑을 다시 깨워줘
Still I love you Love you Love you
Still I love you Tell me love Tell me love you
""","1.0","1.33e-06","https://p.scdn.co/mp3-preview/72521f1c90aa5e33c0d2e5e746dba487cf365dc8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Still"
"6hJyVxMPoscvRMtAlKSERG","https://api.spotify.com/v1/tracks/6hJyVxMPoscvRMtAlKSERG","5n4YowrkQSO1rYmDFBduOV","2.0","7.0","['0GQKmEguhkY8DCzH4NdJvD', '3sPrLEud945nswy3EMr7YK']","0.359","-12.27","0.373","0.757","This Is Paulo Cesar Baruk","0.0509","40.0","0.968","95.024","142773.0","0.757","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
Palavras não podem expressar o que eu sinto em meu coração
Nem mesmo as notas das canções, me mostrarão o que a em meu ser
Pode o sol escurecer e a terra estremecer, eu não vou te deixar
Nada pode apagar o que o tempo escreveu, dentro de mim
Te amo tanto Senhor, Te quero tanto meu Deus
( Amo, Te quero, Meu Deus.)
""","1.0","5.55e-06","https://p.scdn.co/mp3-preview/6aa845978ac58e49f64ef3349231abf819d68030?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","""Calmo, Sereno e Tranquilo - Ao Vivo"""
"1fwL916jKD7XgjaZ9lkJXa","https://api.spotify.com/v1/tracks/1fwL916jKD7XgjaZ9lkJXa","5EMvR0lLoXxxbwNCdkK25Y","7.0","1.0","['2K6UKq9LNSbk8ue7XPdBMY']","0.839","-5.945","0.966","0.632","Je me souviens: années 80","0.0303","9.0","0.29","136.621","212021.0","0.144","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
Y a des party pong pong dans les clubs en bas
Des gigolos pressés qui se lèchent les bras
Des enfants fous qui jouent mais ne pardonnent pas
Des femmes enlacées qui se parlent tout bas
Qui se parlent tout bas
{Refrain:}
Mais y a des gens qui sont stricts
Des jaguars qui miaulent, des crocodiles empaillés
Y a des gens qui sont stricts
Des perroquets qui volent, des pingouins en papier mâché
Y a des party robes longues truffées de coups bas
Y a des party de bombes et des guerres de rats
Des hommes qui s'étourdissent ou qui n'osent pas
Des femmes enlacées qui se parlent tout bas
Qui se parlent tout bas
{au Refrain}
""","1.0","1.31e-06","https://p.scdn.co/mp3-preview/98a5cda956e8b5b546e97a7cf030c309c8b1b22f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Des gens stricts"
"3LJF1DBviEEw1i0nuoiI4a","https://api.spotify.com/v1/tracks/3LJF1DBviEEw1i0nuoiI4a","4ZOtdDVrdISHuERp463YRs","11.0","1.0","['387mxb1p13O8OdJ6r8pc2q']","0.371","-17.387","0.0324","0.558","Studeren","0.0529","20.0","0.104","162.051","238302.0","0.849","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']""","-99","1.0","0.916","https://p.scdn.co/mp3-preview/fcbec4b3e6d753863de373adffd18c1c52ce92a8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Maximilian's Masterplan"
"2RBLAquo3jqpO4q9pTXJsq","https://api.spotify.com/v1/tracks/2RBLAquo3jqpO4q9pTXJsq","4GexEWx6DSSjiq0JiDddfB","8.0","13.0","['7iR5h6yGnTiswjsmj624Rq', '68tIJ2KGC2bUs1cmIhJ9mW', '0O0Hr8JCTPqXyPLdN6kzdC']","0.726","-6.727","0.915","0.497","Je Moerstaal","0.0687","44.0","0.145","203.822","182150.0","0.455","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
Oh, ik wacht, elke nacht
Op een vallende ster
Ik wens dat jij hier komt en zegt:
Ben vol van verdriet
't was misschien niet onze tijd
Maar jij hoort bij mij
Het duurt nu zeven dagen lang
Dat ik de slaap niet vatten kan
Laatst sprak ik je 's nachts;
Je huilde aan de telefoon
Het was maar een droom
Want hoe kan ik van je dromen
Als je mij niet slapen laat
Mijn nachten duren langer
Als jij niet met me praat
Ik heb uren liggen staren
Met het bed onder m'n rug
Ik wil gewoon gaan slapen
Ik wil mijn dromen terug!
Lig weer in bed
't is net of in mijn hart de zon verdwijnt
Voelt als een winters jaargetij
Oh kom toch bij mij
Maak een eind aan die pijn en de kou
Want ik hoor bij jou!
Want hoe kan ik van je dromen
Als je mij niet slapen laat
Mijn nachten duren langer
Als jij niet met me praat
Ik heb uren liggen staren
Met het bed onder m'n rug
Ik wil gewoon gaan slapen
Ik wil mijn dromen terug!
Meisjes die ik zie
Vallen in het niet
Geen enkele vrouw
Kan op tegen jou!
Want hoe kan ik van je dromen
Als je mij niet slapen laat
Mijn nachten duren langer
Als jij niet met me praat
Ik heb uren liggen staren
Met het bed onder m'n rug
Ik wil gewoon gaan slapen
Ik wil mijn dromen terug!
Ik wil gewoon gaan slapen
Ik wil mijn dromen terug!
""","1.0","0.0","https://p.scdn.co/mp3-preview/8f3cab294dcdd8ca2459c979b7ab4bc3d66febd9?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Ik Wil Slapen"
