"id","track_id","total_tracks","external_urls","album_type","available_markets","artist_id","images","release_date","name","release_date_precision"
"2fopqZRJz4oYR3ftxBAUWy","4ksxLnn1ymLGRKnwhba45Y","11.0","{'spotify': 'https://open.spotify.com/album/2fopqZRJz4oYR3ftxBAUWy'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","1YZhNFBxkEB5UKTgMDvot4","[{'height': 640, 'url': 'https://i.scdn.co/image/28000ec68a6c517a44e07db90410adeb70583a68', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a9f985c957c666c2543dabe7bdb222bf25e2ec81', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/e2cb098998ed62f69c70b2984057ede0be3a6553', 'width': 64}]","2010-11-26","Gran Turismo 5 (Original Game Soundtrack)","day"
"01Fx0JqJKx6mFSrb6YcjFw","5SC19ZNIh6MUxPHQU9FbEV","18.0","{'spotify': 'https://open.spotify.com/album/01Fx0JqJKx6mFSrb6YcjFw'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0tF4SmLJvn3gTurPM8TWC2","[{'height': 640, 'url': 'https://i.scdn.co/image/1ad9532d6ed4a0313ad77bd1c5b1e3cf4976fcb3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/9d6b53f1cd1133e94a00e2d2df6057f27da71cf8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/e58e68abf74a4a38eca14b64879879e7131974ed', 'width': 64}]","2014-09-08","Made in France","day"
"3VzTzVs4zaUeKB63YIS9fn","2SfL9VAQ8VwqImbRXHW9nV","15.0","{'spotify': 'https://open.spotify.com/album/3VzTzVs4zaUeKB63YIS9fn'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2JwyRtuXf2l6sTnSnGVIa1","[{'height': 640, 'url': 'https://i.scdn.co/image/d5e4c132445957a01b04b975beaf247125c66fb0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/6928b382bf593987244bb11dfc4f6080255e60b4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/d729312726d7fb975f54eb17c5fc99770b2293c8', 'width': 64}]","2016-05-27","Blut","day"
"00BRb0d6lbOto2saaF213Z","5UbLOrBFImBub178hlndq7","8.0","{'spotify': 'https://open.spotify.com/album/00BRb0d6lbOto2saaF213Z'}","compilation","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0LyfQWJT6nXafLPZqxe9Of","[{'height': 640, 'url': 'https://i.scdn.co/image/e18ff24b60f216b2c58ec42840416745866c9bbb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/84daa33d190f115b7b32a5998c00d2dceb88b1fd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/134d852192f9e58bd9b523495d74a913c2926cf7', 'width': 64}]","2000-01-14","Dulhan Hum Le Jayenge (Original Motion Picture Soundtrack)","day"
"4AtrnV6i6pp9G2DPq0BbsF","7bC33vy9EJWpM8wwsF34xv","12.0","{'spotify': 'https://open.spotify.com/album/4AtrnV6i6pp9G2DPq0BbsF'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","3QfTuz9GJ9o7XU6LInKnuL","[{'height': 640, 'url': 'https://i.scdn.co/image/80cc2ac3b39c314fb06f39adc1a3641cdda6f5ce', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a2acc2fbd5d102e55f470ad8e76606b0bf030c8d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fedfbb890a2c6e0338ea7ceeb9acc1d18d347cdb', 'width': 64}]","2013-05-01","Into the Spiral","day"
"6oK3spCR7FcZzxHeLuOiDc","45tZh0QWAhOXjV24p8iu7H","1.0","{'spotify': 'https://open.spotify.com/album/6oK3spCR7FcZzxHeLuOiDc'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","4EcIU574ksr6mC1GMEOe0p","[{'height': 640, 'url': 'https://i.scdn.co/image/f7bd8d1d75fdc427dfde3e6a2831024b6b637f6e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/7fcec73e1e714e302d2180af79b84efbcd193ff8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/59ed3fa9312f1752e1f30ac6a367a259ed6a1c7d', 'width': 64}]","2018-05-11","D.R.A.M.A","day"
"09daeFM7AXK0INoZ00lTeD","40ydUI6moZMoOd65wbf6oz","1.0","{'spotify': 'https://open.spotify.com/album/09daeFM7AXK0INoZ00lTeD'}","single","['AD', 'AE', 'AR', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0NGAZxHanS9e0iNHpR8f2W","[{'height': 640, 'url': 'https://i.scdn.co/image/fea446cc257631a859199ddc83f8b4490749e01b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/3fcb6582703c05e73b7a2eeef63074068ed72934', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/45a65a337b11e954a7eb4b6a987f73e5381627ec', 'width': 64}]","2017-01-20","All I Want","day"
"0FH3WsTCWaDmfpEojJ4sN2","2MAaiV0bbeq4FpSwPe2rR8","21.0","{'spotify': 'https://open.spotify.com/album/0FH3WsTCWaDmfpEojJ4sN2'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","09hVIj6vWgoCDtT03h8ZCa","[{'height': 640, 'url': 'https://i.scdn.co/image/dfe63b9464322201c4e0954ebc290a1b33a02349', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/f21ac4f28cca4b436a5336e5dfc417e1eabd6eeb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/326277da089dedfe77420fd000e7ef7585df257d', 'width': 64}]","1998-09-29","The Love Movement","day"
"1XRuaO2foZK4H4GPKneQto","2PijveBc576V08lWc5ymdp","1.0","{'spotify': 'https://open.spotify.com/album/1XRuaO2foZK4H4GPKneQto'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","6P9fFbQ875B2bnmdiYwN9A","[{'height': 640, 'url': 'https://i.scdn.co/image/dd253f74c5eb1525fdbeabb6eabaeb1b805ce5ab', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/d6038bdaa727e482997e0f365717a39a3b4f1cf7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/a216b253ae73a7501158ccd91480d96b469973a7', 'width': 64}]","2017-06-02","The Beauty Between (feat. Andy Mineo)","day"
"75jCbpRWw4XLhXeDumGWWm","5Uif80iXbvYJRCaicRJ1Hl","11.0","{'spotify': 'https://open.spotify.com/album/75jCbpRWw4XLhXeDumGWWm'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","76ZLKLovJsxxNNJeyMg0Zs","[{'height': 640, 'url': 'https://i.scdn.co/image/1c83a3734d127338780e4d912c3db887b01c7f14', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/132e1d42e598e0fb1dcecc1212c504cebe85b769', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/463348e5fe236ab8f34d7fde05ac55c7c7f05281', 'width': 64}]","2018-04-27","Skopje","day"
"7KFbJVz5mRHVRhUeP9ABAu","2O8QBB2QBXgIEgdVmUyT1N","4.0","{'spotify': 'https://open.spotify.com/album/7KFbJVz5mRHVRhUeP9ABAu'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","6E3cU2m1CXkoGwYsPlTeuw","[{'height': 640, 'url': 'https://i.scdn.co/image/4f90e5be5822d0592c5bebcce18c708a77818d90', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1aa28f00f600599b24d28408f4267928afe06d8b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/64007f6e0a7d626c9d80c31da5010fcc969106ec', 'width': 64}]","2018-06-29","All Passing By","day"
"67PwYP28Mu8Usty4NGSKtw","1x76r52H1yePGAH8kLCWgD","13.0","{'spotify': 'https://open.spotify.com/album/67PwYP28Mu8Usty4NGSKtw'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","4QFG9KrGWEbr6hNA58CAqE","[{'height': 640, 'url': 'https://i.scdn.co/image/f31602a7e8ff1b612527a91a98d3fadb873e0442', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/83f0b021de4f873fad6e40b3666ebf01e1e70092', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4acbc34d8f06628fb7e7afcbfcf1c25883713e64', 'width': 64}]","2015-03-15","Pase de Abordar (Deluxe)","day"
"5KLNI7nhEUDcxF0sGM0f0w","2TzyJEUfWHGRsk3r6Emvbk","1.0","{'spotify': 'https://open.spotify.com/album/5KLNI7nhEUDcxF0sGM0f0w'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","5VcLs7XsTFlhhaW3I4i4gC","[{'height': 640, 'url': 'https://i.scdn.co/image/341d1685c7a2237c8f5c7f232929be1b273437f2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/a4d57623728c41cfaf1359ce21f33d06b0fcf490', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/d14e298acd9b94336f82772a352414fb9a7b7186', 'width': 64}]","2016-12-24","Daru Badnaam","day"
"5iVjIYha3Tsol3fVx8LgGB","1qteisqG6gO3CsYRD0gWcC","10.0","{'spotify': 'https://open.spotify.com/album/5iVjIYha3Tsol3fVx8LgGB'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0o8c17fdXpsDbQez6drlmt","[{'height': 640, 'url': 'https://i.scdn.co/image/4d34cd08068a6794336a184d8b6490255165fb20', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/aa042cb2bf72cf10d84edd9100516f9ab7950fde', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/4f457c965eeb14bbc5ad0ff830b9b32ee585a734', 'width': 64}]","2009-10-27","Circle Down","day"
"73y7cyxT1PqKOz9nrGrTYz","0OLE9z8MZvut1EoTPmXXL7","16.0","{'spotify': 'https://open.spotify.com/album/73y7cyxT1PqKOz9nrGrTYz'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","0O834tNw0PiiuYgj24yq0b","[{'height': 640, 'url': 'https://i.scdn.co/image/bb781ab2210116aa0be2e773056f19df0c600f6f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/e2a9c2d6c14cb11fa15ce9f880e6028cfbdc1ba6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/6be3b653498414c32477d3376decc87ea4a0d2f6', 'width': 64}]","2009-08-18","Carnival Tropicana (1948) & Lure of the Tropics (1954)","day"
"2ijftdLPzE6jiGcuWD9bEf","6qIROspfCaewxJl3EqPq2M","12.0","{'spotify': 'https://open.spotify.com/album/2ijftdLPzE6jiGcuWD9bEf'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","6G6Py0ET2H4GQnRqQ6AuQN","[{'height': 640, 'url': 'https://i.scdn.co/image/08d6063ef13a6c0f9d69a82496a8685d9c06e891', 'width': 635}, {'height': 300, 'url': 'https://i.scdn.co/image/0e81be8a1a67a815d98609f0b17bb409acd9ede9', 'width': 298}, {'height': 64, 'url': 'https://i.scdn.co/image/618719c7c57979ad5371f94d1faa666371e7694f', 'width': 64}]","2003-01-01","עירומים","day"
"5kE1ZvVSmSzY7gGm1U2L1T","7xALiZgRu43470PX6t7BGX","4.0","{'spotify': 'https://open.spotify.com/album/5kE1ZvVSmSzY7gGm1U2L1T'}","single","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","24eQxPRLv3UMwEIo6mawVW","[{'height': 640, 'url': 'https://i.scdn.co/image/c5c7e19602624c7860c5bd373adc31e8739ab642', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/396db5a3310da6d5695fcc91dc0a4c1b84d5bf18', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/2c2c0870120b114d4b2fbad2e7ab73e558b833ca', 'width': 64}]","2017-09-29","Jump Suit","day"
"4KDfzEFRIAWbM8M2bD0JJ7","420EhR0lARKn9VbBmrwPBP","51.0","{'spotify': 'https://open.spotify.com/album/4KDfzEFRIAWbM8M2bD0JJ7'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","2rvJXYj8Y9cQL86CEUb5zO","[{'height': 640, 'url': 'https://i.scdn.co/image/93200f780e666af8199d0ab657d2b4c9fc145095', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/aabfa28381f563a460ae18cfab5f702640953464', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1bc1a96c97cf35cd549f0540466320c264725294', 'width': 64}]","2012-01-31","The War of the Worlds","day"
"1gN5IKkqsaX09WDHMJWzSq","2cDyEnx1vdWZHarWerMois","9.0","{'spotify': 'https://open.spotify.com/album/1gN5IKkqsaX09WDHMJWzSq'}","album","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']","451DVjaBuGYfvDfvG9MxaG","[{'height': 640, 'url': 'https://i.scdn.co/image/b2658e6bcc58b34e5edd58a1df42f3bca6fba9d5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/fa4e9fd8b1d2ab2de67340015d3e8eaaf71bd39c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/0bd078448c8297040e5eae0e43b073840c824282', 'width': 64}]","2018-09-19","Insano Juicio","day"
